"TIME","GEO","UNIT","AGE","SEX","Value","Flag and Footnotes"
"2019","European Union - 27 countries (2007-2013)","Cumulative difference from 2008, in thousands","55 years or over","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Cumulative difference from 2008, in thousands","55 years or over","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Cumulative difference from 2008, in thousands","55 years or over","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","Total","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","Total","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","Total","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","Less than 16 years","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","Less than 16 years","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","Less than 16 years","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","From 16 to 24 years","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","From 16 to 24 years","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","From 16 to 24 years","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","From 25 to 54 years","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","From 25 to 54 years","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","From 25 to 54 years","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","55 years or over","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","55 years or over","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Thousand persons","55 years or over","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","Total","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","Total","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","Total","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","Less than 16 years","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","Less than 16 years","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","Less than 16 years","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","From 16 to 24 years","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","From 16 to 24 years","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","From 16 to 24 years","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","From 25 to 54 years","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","From 25 to 54 years","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","From 25 to 54 years","Females",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","55 years or over","Total",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","55 years or over","Males",":",""
"2019","European Union - 27 countries (2007-2013)","Percentage","55 years or over","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Total","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Total","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Total","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","55 years or over","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","55 years or over","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Cumulative difference from 2008, in thousands","55 years or over","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Total","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Total","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Total","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Less than 16 years","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Less than 16 years","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","Less than 16 years","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 16 to 24 years","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 16 to 24 years","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 16 to 24 years","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 25 to 54 years","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 25 to 54 years","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","From 25 to 54 years","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","55 years or over","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","55 years or over","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Thousand persons","55 years or over","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Total","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Total","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Total","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Less than 16 years","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Less than 16 years","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","Less than 16 years","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 16 to 24 years","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 16 to 24 years","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 16 to 24 years","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 25 to 54 years","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 25 to 54 years","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","From 25 to 54 years","Females",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","55 years or over","Total",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","55 years or over","Males",":",""
"2019","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage","55 years or over","Females",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Total","Total",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Total","Males",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Total","Females",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Total",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Males",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","Less than 16 years","Females",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Total",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Males",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 16 to 24 years","Females",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Total",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Males",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","From 25 to 54 years","Females",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","55 years or over","Total",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","55 years or over","Males",":",""
"2019","Euro area - 19 countries  (from 2015)","Cumulative difference from 2008, in thousands","55 years or over","Females",":",""
"2019","Euro area - 19 countries  (from 2015)","Thousand persons","Total","Total",":",""
"2019","Euro area - 19 countries  (from 2015)","Thousand persons","Total","Males",":",""
"2019","Euro area - 19 countries  (from 2015)","Thousand persons","Total","Females",":",""
"2019","Euro area - 19 countries  (from 2015)","Thousand persons","Less than 16 years","Total",":",""
"2019","Euro area - 19 countries  (from 2015)","Thousand persons","Less than 16 years","Males",":",""
"2019","Euro area - 19 countries  (from 2015)","Thousand persons","Less than 16 years","Females",":",""
